"ID_BB_GLOBAL","FIELD","VALUE","SOURCE","TSTAMP"
"BBG004NRNT52","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG004NRNT52","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5NPZ3","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5NPZ3","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5Q557","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5Q557","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5QTC7","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG004P5QTC7","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PQ8PW7","NAME","CIA PROJETOS AMBIENTAIS","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PQ8PW7","CPN","3.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PQ8RD4","NAME","CIA PROJETOS AMBIENTAIS","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PQ8RD4","CPN","3.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PS7647","NAME","LATINA OFFSHORE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG004PS7647","CPN","8.875000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004RS7LC3","NAME","BANCO ITAU BBA NASSAU","corp_pdf.diff",2021-05-12 14:33:15
"BBG004RS7LC3","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004S5XDX8","NAME","AD RETAIL SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG004S5XDX8","CPN","6.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004T58JN3","NAME","ASIF II","corp_pdf.diff",2021-05-12 14:33:15
"BBG004T58JN3","CPN",".000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004VDDCM3","NAME","QUINENCO S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG004VDDCM3","CPN","3.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG004YV16K8","NAME","TELEFONICA MOVILES CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG004YV16K8","CPN","3.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053Z59G5","NAME","BR TOWERS SPE1 SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053Z59G5","CPN","7.400000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053ZSPF5","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053ZSPF5","CPN","3.900000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053ZZTC2","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG0053ZZTC2","CPN","6.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540B5F3","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540B5F3","CPN","3.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540CG40","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540CG40","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540DL84","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG00540DL84","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BHL12","NAME","EF SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BHL12","CPN","6.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BHWG2","NAME","EF SECURITIZADORA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BHWG2","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BQZR3","NAME","BANCHILE SECURITIZADORA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0055BQZR3","CPN","3.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00562H5W2","NAME","COOPEUCH","corp_pdf.diff",2021-05-12 14:33:15
"BBG00562H5W2","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0057K5LH6","NAME","SECURITY HOLDINGS S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG0057K5LH6","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0057YVNH3","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG0057YVNH3","CPN","2.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005CZ64Y5","NAME","BANCO SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG005CZ64Y5","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005CZ6B33","NAME","BANCO DE CRED E INVER","corp_pdf.diff",2021-05-12 14:33:15
"BBG005CZ6B33","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005DLNJV6","NAME","CGE DISTRIBUCION SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG005DLNJV6","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005F2GW45","NAME","CAMS / DEUTSCHE BANK","corp_pdf.diff",2021-05-12 14:33:15
"BBG005F2GW45","CPN","8.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005HLVZQ3","NAME","NAVIOS MARITIME ACQ CORP","corp_pdf.diff",2021-05-12 14:33:15
"BBG005HLVZQ3","CPN","8.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005HMZ789","NAME","NAVIOS MARITIME ACQ CORP","corp_pdf.diff",2021-05-12 14:33:15
"BBG005HMZ789","CPN","8.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005L75BP2","NAME","NAVIOS MARITIME HLDS/FIN","corp_pdf.diff",2021-05-12 14:33:15
"BBG005L75BP2","CPN","7.375000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005L885Q9","NAME","NAVIOS MARITIME HLDS/FIN","corp_pdf.diff",2021-05-12 14:33:15
"BBG005L885Q9","CPN","7.375000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6YFK7","NAME","TERMELETRICA PERNAMBUCO","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6YFK7","CPN","9.110000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6YK53","NAME","TERMELETRICA PERNAMBUCO","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6YK53","CPN","9.110000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6ZFD4","NAME","TERMELETRICA PERNAMBUCO","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M6ZFD4","CPN","9.110000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M726V8","NAME","TERMELETRICA PERNAMBUCO","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M726V8","CPN","9.110000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M8H329","NAME","BANCO SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M8H329","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M8S602","NAME","BBVA CHILE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG005M8S602","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005PXTN51","NAME","FUNO/DEUTSCHE B","corp_pdf.diff",2021-05-12 14:33:15
"BBG005PXTN51","CPN","5.090000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005Q2KYC5","NAME","CONCESIONARIA MEXIQUENSE","corp_pdf.diff",2021-05-12 14:33:15
"BBG005Q2KYC5","CPN","5.950000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005Q2LDP6","NAME","CONCESIONARIA MEXIQUENSE","corp_pdf.diff",2021-05-12 14:33:15
"BBG005Q2LDP6","CPN","5.950000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005QRH298","NAME","CIA METRO NORTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG005QRH298","CPN","3.400000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005S9J935","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG005S9J935","CPN","3.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005WR6D62","NAME","EMPRESA OBRAS SANITARIAS","corp_pdf.diff",2021-05-12 14:33:15
"BBG005WR6D62","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005XWJQH5","NAME","PETROLEOS MEXICANOS","corp_pdf.diff",2021-05-12 14:33:15
"BBG005XWJQH5","CPN","3.940000","corp_pdf.diff",2021-05-12 14:33:15
"BBG005ZPDCF7","NAME","ENLASA GENERACION CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG005ZPDCF7","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0060JLMB0","NAME","PINFRA / INVEX","corp_pdf.diff",2021-05-12 14:33:15
"BBG0060JLMB0","CPN","5.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4CZ8","NAME","OCP CLO 2014-5 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4CZ8","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4F63","NAME","OCP CLO 2014-5 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4F63","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4FT8","NAME","OCP CLO 2014-5 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG0063G4FT8","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG00666V010","NAME","DIGICEL GROUP LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG00666V010","CPN","7.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006682M83","NAME","DIGICEL GROUP LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006682M83","CPN","7.125000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0067SF0H2","NAME","CORPORACION GEO SA DE CV","corp_pdf.diff",2021-05-12 14:33:15
"BBG0067SF0H2","CPN","6.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069CZ6Q0","NAME","XNICE PARTICIPACOES SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069CZ6Q0","CPN","9.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069HY653","NAME","CELULOSA ARAUCO CONSTITU","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069HY653","CPN","3.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J4484","NAME","EMBOTELLADORA ANDINA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J4484","CPN","3.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J57T3","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J57T3","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J58Q4","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0069J58Q4","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006BHFDG4","NAME","ENERGISA MATO GROSSO SUL","corp_pdf.diff",2021-05-12 14:33:15
"BBG006BHFDG4","CPN","3.230000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006BL99W3","NAME","ENERGISA MATO GROSSO DIS","corp_pdf.diff",2021-05-12 14:33:15
"BBG006BL99W3","CPN","2.890000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006D4PGR1","NAME","PFP III 2014-1 LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006D4PGR1","CPN","0","corp_pdf.diff",2021-05-12 14:33:15
"BBG006F6JBY4","NAME","CLINICA LAS CONDES S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG006F6JBY4","CPN","3.950000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006GYF6R5","NAME","BANCO CONSORCIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG006GYF6R5","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006H5YX60","NAME","EMPRESAS ICA SOCIEDAD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006H5YX60","CPN","8.875000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006JS0398","NAME","EMPRESAS ICA SOCIEDAD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006JS0398","CPN","8.875000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KCBW04","NAME","AGUAS ANDINAS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KCBW04","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KF0VS1","NAME","CELULOSA ARAUCO CONSTITU","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KF0VS1","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJ9HV1","NAME","EMPRESA DE TRANSPORTE ME","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJ9HV1","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB232","NAME","EMP DE TRANSPORTE DE P M","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB232","CPN","5.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB777","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB777","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB9D6","NAME","EMPRESA DE LOS FERROCARR","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJB9D6","CPN","6.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJJJ37","NAME","EMPRESA OBRAS SANITARIAS","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJJJ37","CPN","3.950000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJKLF7","NAME","BUPA CHILE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006KJKLF7","CPN","4.230000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L2P858","NAME","LQ INVERSIONES FINANCIER","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L2P858","CPN","4.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L4Z719","NAME","ENERGISA MATO GROSSO DIS","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L4Z719","CPN","2.890000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L8TQF0","NAME","COOPEUCH","corp_pdf.diff",2021-05-12 14:33:15
"BBG006L8TQF0","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006LXRV11","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG006LXRV11","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006LXY208","NAME","MASTELLONE HERMANOS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006LXY208","CPN","12.625000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006MGKFK8","NAME","SCOTIABANK CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG006MGKFK8","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006MM30C6","NAME","BANCO BICE","corp_pdf.diff",2021-05-12 14:33:15
"BBG006MM30C6","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006NSHVQ4","NAME","OAS FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006NSHVQ4","CPN","8.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006Q7VNS7","NAME","POLARCUS LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006Q7VNS7","CPN","5.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006Q8Y3L3","NAME","OAS FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG006Q8Y3L3","CPN","8.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006QSMDF7","NAME","MASTELLONE HERMANOS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006QSMDF7","CPN","12.625000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006QWW813","NAME","ACECO TI LTDA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006QWW813","CPN","3.440000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R4VMX9","NAME","PORTONAVE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R4VMX9","CPN","3.470000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R4XRF6","NAME","PORTONAVE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R4XRF6","CPN","8.400000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R9QYW9","NAME","AUCKLAND PART SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006R9QYW9","CPN","3.440000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006S4LS20","NAME","ENTEL CHILE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006S4LS20","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1JX81","NAME","PLAZA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1JX81","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1K250","NAME","ELECTRICAS DEL SUR DOS","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1K250","CPN","3.900000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1K928","NAME","INVERSIONES SOUTHWATER","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T1K928","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T3VSF6","NAME","SOC RENTAS COMERCIALES","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T3VSF6","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T3W8Z7","NAME","WATTS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006T3W8Z7","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLR213","NAME","PLAZA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLR213","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLSK30","NAME","INVERSIONES SOUTHWATER","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLSK30","CPN","4.700000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXHZ6","NAME","CNT TELEFONICA DEL SUR","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXHZ6","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXP06","NAME","EMBOTELLADORA ANDINA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXP06","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXQR5","NAME","QUINENCO S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TLXQR5","CPN","3.850000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TM1KT9","NAME","DESARROLLO INMOBILIARIO","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TM1KT9","CPN","6.250000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TPFSM7","NAME","SIGDO KOPPERS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006TPFSM7","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006VTML34","NAME","RUTA DEL MAULE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006VTML34","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006VZMS53","NAME","INMOBILIARIA CERVELLO","corp_pdf.diff",2021-05-12 14:33:15
"BBG006VZMS53","CPN","5.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006W7KVG7","NAME","TANGARA IMP EXP","corp_pdf.diff",2021-05-12 14:33:15
"BBG006W7KVG7","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006WSGDN8","NAME","GNL QUINTERO SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006WSGDN8","CPN","4.634000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006X0Z3T3","NAME","BANCO SANTANDER CHILE","corp_pdf.diff",2021-05-12 14:33:15
"BBG006X0Z3T3","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YS2M06","NAME","EMPRESAS CAROZZI SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YS2M06","CPN","3.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YSSH45","NAME","EMPRESA ELECTRICA FRONTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YSSH45","CPN","2.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YT6GV9","NAME","INVERSIONES CMPC SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG006YT6GV9","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0071KQ456","NAME","QUINENCO S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG0071KQ456","CPN","3.400000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0071KTWN1","NAME","SOC AUSTRAL DE ELECT SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0071KTWN1","CPN","3.750000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0072678B1","NAME","ICA PIEDAD SAN LUIS DB M","corp_pdf.diff",2021-05-12 14:33:15
"BBG0072678B1","CPN","5.950000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007267BW1","NAME","ICA PIEDAD SAN LUIS DB M","corp_pdf.diff",2021-05-12 14:33:15
"BBG007267BW1","CPN","5.400000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073B2NY6","NAME","COCA-COLA EMBONOR SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073B2NY6","CPN","3.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7NK7","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7NK7","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7PQ6","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7PQ6","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7R91","NAME","ITAU CORPBANCA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0073F7R91","CPN","3.600000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749WT38","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749WT38","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XKL6","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XKL6","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XLK5","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XLK5","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XM87","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG00749XM87","CPN","4.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NS2Z6","NAME","YPF SOCIEDAD ANONIMA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NS2Z6","CPN","34.188180","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NTM90","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NTM90","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NX7X1","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG0074NX7X1","CPN","4.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078PGFT8","NAME","AGUAS ANDINAS SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078PGFT8","CPN","3.300000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078X82P3","NAME","MAIA E BORBA SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078X82P3","CPN","2.920000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078XXKV8","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078XXKV8","CPN","5.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078XXSG8","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG0078XXSG8","CPN","5.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1DD42","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1DD42","CPN","6.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1DV24","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1DV24","CPN","7.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1G4D9","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1G4D9","CPN","5.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1G608","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1G608","CPN","5.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1GZK2","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1GZK2","CPN","5.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1HF52","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1HF52","CPN","5.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1HN55","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1HN55","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1T3G4","NAME","SECURITIZADORA SECURITY","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B1T3G4","CPN","4.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B5WD15","NAME","BBVA CHILE SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG007B5WD15","CPN","3.500000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BQNR36","NAME","BICE SECURITIZADORA S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BQNR36","CPN","5.800000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BR3P03","NAME","LUPATECH FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BR3P03","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BVSTL6","NAME","LUPATECH FINANCE LTD","corp_pdf.diff",2021-05-12 14:33:15
"BBG007BVSTL6","CPN","3.000000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F5SM34","NAME","SOC AUSTRAL DE ELECT SA","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F5SM34","CPN","3.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F5ZKT2","NAME","EMPRESA ELECTRICA FRONTE","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F5ZKT2","CPN","3.200000","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F62975","NAME","US CAP FDG IV LTD/CORP","corp_pdf.diff",2021-05-12 14:33:15
"BBG007F62975","CPN","N.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG007GCW246","NAME","VINA CONCHA Y TORO S.A.","corp_pdf.diff",2021-05-12 14:33:15
"BBG007GCW246","CPN","3.300000","corp_pdf.diff",2021-05-12 14:33:15
